Timestamp,Value
6/15/2016 21:00,-0.383916414
6/16/2016 18:30,-2.049909203
6/16/2016 18:45,-0.635874531
6/27/2016 11:15,-0.958967759
6/27/2016 12:00,-1.724714641
6/27/2016 14:00,-0.275134865
6/27/2016 14:45,-0.667574419
6/27/2016 15:00,-1.074441763
6/27/2016 15:45,-0.881701812
6/27/2016 17:00,-0.490827424
6/27/2016 17:15,-0.26176788
6/27/2016 18:00,-0.055580391
6/27/2016 18:15,-0.077835651
6/27/2016 18:30,-0.642102455
6/27/2016 18:45,-0.326538725
6/27/2016 19:00,-0.706550587
6/28/2016 9:45,-0.451358452
6/28/2016 10:00,-0.163504934
6/28/2016 11:15,-0.464809638
6/28/2016 11:30,-1.306546084
6/28/2016 11:45,-0.824425772
6/28/2016 13:45,-1.252104947
6/28/2016 14:30,-0.730281207
6/28/2016 14:45,-1.298878068
6/28/2016 16:30,-0.159205224
6/28/2016 16:45,-0.330938726
6/28/2016 17:00,-0.665894968
6/28/2016 18:15,-0.057534318
6/28/2016 18:45,-0.2608886
6/28/2016 19:00,-0.766033536
6/28/2016 19:45,-0.046879041
6/28/2016 20:00,-0.023801498
6/28/2016 20:15,-0.192615092
6/28/2016 23:00,-0.308214526
6/29/2016 9:30,-0.622452028
6/29/2016 11:00,-0.255853732
6/29/2016 11:30,-0.370560392
6/29/2016 11:45,-0.925464812
6/29/2016 12:00,-1.796760139
6/29/2016 12:15,-0.985758274
6/29/2016 12:30,-1.850241917
6/29/2016 12:45,-2.496990144
6/29/2016 13:00,-2.19575932
6/29/2016 13:15,-0.838209507
6/29/2016 13:30,-1.927312284
6/29/2016 13:45,-1.598731454
6/29/2016 14:00,-1.455154743
6/29/2016 14:15,-1.14488677
6/29/2016 14:30,-0.792790164
6/29/2016 14:45,-1.40369844
6/29/2016 15:00,-0.530707396
6/29/2016 15:15,-0.883092875
6/29/2016 15:30,-1.548432702
6/29/2016 15:45,-2.671050509
6/29/2016 16:00,-1.506795667
6/29/2016 17:00,-0.568914185
6/29/2016 17:30,-1.653467962
6/29/2016 17:45,-1.251881173
6/29/2016 18:45,-1.105216255
6/29/2016 19:00,-0.658349763
6/29/2016 22:30,-0.297749565
6/29/2016 22:45,-0.452036747
6/30/2016 6:45,-0.250071721
6/30/2016 8:15,-0.230196073
6/30/2016 8:30,-0.336022754
6/30/2016 8:45,-0.296015484
6/30/2016 9:00,-0.575089145
6/30/2016 9:30,-0.110665107
6/30/2016 10:00,-1.16518527
6/30/2016 10:15,-1.660448864
6/30/2016 10:30,-0.74056742
6/30/2016 10:45,-1.187241367
6/30/2016 11:00,-1.265019739
6/30/2016 11:15,-1.050570264
6/30/2016 11:30,-1.952515033
6/30/2016 11:45,-0.117746043
6/30/2016 12:00,-0.371194426
6/30/2016 12:30,-0.336118758
6/30/2016 12:45,-0.538253209
6/30/2016 13:00,-1.494292294
6/30/2016 13:15,-0.95832805
6/30/2016 13:30,-1.103231208
6/30/2016 13:45,-1.184523377
6/30/2016 14:00,-1.083621996
7/3/2016 16:15,-0.111467837
7/16/2016 7:45,-0.205684467
7/16/2016 8:30,-0.052305454
7/16/2016 9:00,-0.512708118
7/31/2016 6:30,-0.30589969
7/31/2016 7:00,-0.048734487
8/3/2016 16:30,-0.257686623
8/6/2016 13:15,-0.665736378
8/6/2016 13:30,-0.497666477
8/6/2016 13:45,-1.709757776
8/6/2016 14:00,-1.198194747
8/20/2016 7:00,-0.219549866
8/23/2016 8:45,-0.00741788
8/23/2016 9:30,-0.480655735
8/23/2016 9:45,-4.181358452
8/23/2016 10:00,-4.093504934
8/23/2016 10:15,-3.82452921
8/23/2016 10:30,-1.773729109
8/23/2016 11:15,-1.014809638
8/23/2016 11:30,-0.596546084
8/23/2016 13:15,-0.08700007
8/23/2016 15:00,-0.004456345
8/23/2016 18:15,-0.637534318
8/23/2016 18:30,-0.335583067
8/23/2016 19:00,-0.466033536
8/23/2016 19:15,-0.396507807
8/23/2016 19:30,-0.558955794
8/23/2016 19:45,-2.276879041
8/23/2016 20:00,-1.193801498
8/23/2016 20:45,-0.374797702
8/23/2016 21:00,-0.098053448
8/23/2016 21:15,-0.35096457
8/23/2016 21:30,-0.05898596
8/24/2016 6:15,-0.927154559
8/24/2016 6:30,-0.419461488
8/24/2016 6:45,-0.271185787
8/24/2016 7:00,-0.035151405
8/24/2016 9:30,-0.392452028
8/24/2016 16:30,-0.363601904
8/24/2016 17:45,-0.071881173
8/24/2016 18:15,-0.349356959
8/24/2016 18:30,-0.063275651
8/24/2016 19:30,-0.062187714
8/24/2016 19:45,-0.426247608
8/24/2016 20:00,-0.703090309
8/24/2016 20:15,-0.709716526
8/24/2016 22:30,-0.277749565
8/25/2016 7:00,-0.900279621
8/25/2016 14:00,-1.143621996
8/25/2016 16:45,-0.058101864
8/25/2016 17:00,-0.382573207
8/25/2016 17:15,-0.0083793
8/29/2016 10:45,-0.075402308
8/29/2016 11:00,-0.030810973
8/29/2016 11:30,-0.626884374
8/29/2016 11:45,-0.728459087
8/29/2016 15:15,-0.106262522
8/29/2016 16:30,-1.181310559
8/29/2016 16:45,-0.820275175
8/29/2016 17:00,-0.179966609
9/2/2016 20:15,-0.439248807
9/2/2016 22:15,-0.074625397
9/2/2016 22:30,-0.570860845
9/2/2016 22:45,-0.680729439
9/15/2016 21:30,-0.865798814
9/15/2016 23:00,-0.115692469
10/8/2016 9:00,-0.572708118
10/8/2016 9:15,-0.236006729
10/10/2016 16:00,-0.372164264
11/5/2016 4:30,-0.24692014
11/5/2016 4:45,-0.720398997
11/5/2016 5:00,-1.447134311
11/5/2016 5:15,-1.897810328
11/5/2016 5:30,-1.910631573
11/5/2016 5:45,-3.120950706
11/5/2016 6:00,-1.374642992
12/12/2016 12:45,-0.036550206
12/12/2016 13:00,-0.049128628
12/12/2016 13:30,-0.537436736
12/12/2016 13:45,-0.85081374
12/12/2016 14:00,-1.725134865
12/13/2016 9:30,-0.330655735
12/13/2016 9:45,-2.181358452
12/13/2016 10:00,-0.753504934
12/13/2016 10:15,-0.53452921
12/17/2016 14:30,-2.442003317
12/20/2016 20:45,-1.641267424
12/20/2016 21:00,-0.59360038
12/20/2016 21:15,-1.405727099
12/20/2016 21:30,-0.4591711
12/20/2016 21:45,-1.190454099
12/20/2016 22:00,-1.15122175
12/20/2016 22:15,-1.465778263
12/20/2016 22:30,-0.30286083
12/20/2016 23:00,-0.388513721
12/20/2016 23:15,-0.413087666
12/21/2016 0:00,-0.177496732
12/21/2016 0:15,-0.541159785
12/21/2016 0:30,-0.332379606
12/21/2016 0:45,-0.987125278
12/21/2016 1:00,-0.639854975
12/21/2016 1:15,-1.274115115
12/21/2016 1:30,-1.38339147
12/21/2016 1:45,-1.3933283
12/21/2016 2:00,-1.014861559
12/21/2016 2:15,-0.095034427
12/21/2016 2:30,-0.529931798
12/21/2016 2:45,-0.568742453
12/21/2016 3:00,-0.83687633
12/21/2016 3:15,-0.924551875
12/21/2016 3:30,-1.024734408
12/21/2016 3:45,-1.024554674
12/21/2016 4:00,-0.490975264
12/21/2016 4:15,-1.371037161
12/21/2016 4:30,-0.896921921
12/21/2016 4:45,-0.834179021
12/21/2016 5:00,-0.538065564
12/21/2016 5:15,-1.044861137
12/21/2016 10:15,-0.227212358
12/21/2016 10:30,-0.30295998
12/21/2016 11:15,-1.023721785
12/21/2016 11:30,-0.384556141
12/21/2016 20:45,-0.652188732
12/21/2016 21:30,-0.161140102
12/23/2016 10:15,-0.01830931
12/23/2016 10:30,-1.32199833
12/23/2016 10:45,-0.477506434
12/23/2016 11:00,-0.438167448
12/23/2016 11:30,-0.40557031
12/24/2016 3:15,-0.056495336
12/24/2016 3:30,-0.521754533
12/24/2016 3:45,-0.227954147
12/24/2016 4:00,-0.239190014
12/24/2016 4:15,-4.718632097
12/24/2016 4:30,-5.204809611
12/24/2016 4:45,-4.936542462
12/24/2016 5:00,-5.560805194
12/24/2016 5:15,-5.431052952
12/24/2016 5:30,-5.17533951
12/24/2016 5:45,-5.439293111
12/24/2016 6:00,-5.572080609
12/24/2016 6:15,-5.780171362
12/24/2016 6:30,-5.535654938
12/24/2016 6:45,-5.918058176
12/24/2016 7:00,-5.12921631
12/24/2016 7:15,-0.285235666
1/18/2017 17:00,-0.413858914
1/18/2017 17:15,-3.303855906
1/18/2017 17:30,-3.172561772
1/18/2017 17:45,-3.165414697
1/18/2017 18:00,-3.504433758
1/18/2017 18:15,-2.904776429
1/18/2017 18:30,-4.075107745
1/18/2017 18:45,-2.737993758
1/18/2017 19:00,-1.689954827
1/18/2017 19:15,-2.68704787
1/18/2017 19:30,-2.275974924
1/18/2017 19:45,-2.114437229
1/18/2017 20:00,-2.126651397
1/18/2017 20:15,-2.585010665
1/18/2017 20:30,-2.451436556
1/18/2017 20:45,-3.342188732
1/18/2017 21:00,-4.123334548
1/18/2017 21:15,-4.459024804
1/18/2017 21:30,-4.741140102
1/18/2017 21:45,-3.787947997
1/25/2017 13:45,-1.091583681
1/26/2017 11:15,-0.390614759
1/26/2017 11:30,-0.411733425
1/26/2017 12:15,-0.622389637
1/26/2017 12:30,-1.396981993
1/26/2017 12:45,-0.820937537
1/26/2017 13:45,-0.869639584
1/26/2017 14:00,-0.510132225
1/26/2017 14:15,-0.955901183
1/26/2017 14:30,-1.27113548
1/26/2017 14:45,-1.279934954
1/26/2017 15:00,-0.825198873
1/26/2017 15:30,-0.344472814
1/26/2017 16:00,-0.004279992
1/26/2017 16:15,-0.086916605
1/26/2017 16:45,-0.296764847
2/24/2017 12:15,-4.522230055
2/24/2017 12:30,-39.52406266
2/24/2017 12:45,-40.28457155
2/24/2017 13:00,-38.87557572
2/24/2017 13:15,-14.81293994
2/25/2017 11:30,-1.950044114
2/25/2017 11:45,-1.966456938
2/25/2017 12:00,-2.334507532
2/25/2017 12:15,-2.491032072
2/25/2017 12:30,-3.150382466
2/25/2017 12:45,-2.140895411
2/25/2017 13:00,-0.053314431
2/25/2017 13:15,-1.134344783
2/25/2017 13:30,-0.635160943
2/25/2017 13:45,-0.279489765
2/25/2017 14:00,-0.233931345
2/28/2017 11:45,-5.736101685
2/28/2017 12:00,-7.610081851
2/28/2017 12:15,-7.318823895
2/28/2017 12:30,-6.337734225
2/28/2017 12:45,-6.458311047
2/28/2017 13:00,-7.387239696
2/28/2017 13:15,-6.430783188
2/28/2017 13:30,-4.818651524
2/28/2017 13:45,-4.391225657
2/28/2017 14:00,-4.011234633
2/28/2017 14:15,-4.418062944
2/28/2017 14:30,-4.555344981
2/28/2017 14:45,-4.456082939
2/28/2017 15:00,-3.610368357
2/28/2017 15:15,-3.415640323
2/28/2017 15:30,-3.404566033
2/28/2017 15:45,-2.572385482
2/28/2017 16:00,-1.006465801
2/28/2017 16:15,-0.505135094
2/28/2017 17:00,-0.581881958
2/28/2017 17:45,-0.518349164
2/28/2017 18:00,-0.724945923
2/28/2017 18:15,-1.318243618
2/28/2017 18:30,-0.559447563
2/28/2017 19:15,-0.405922824
2/28/2017 21:15,-0.2609479
3/1/2017 11:30,-0.924447721
3/1/2017 11:45,-0.420136565
3/1/2017 12:00,-0.670686925
3/1/2017 12:15,-0.36545286
3/1/2017 12:30,-0.338245749
3/1/2017 12:45,-0.659754804
3/1/2017 13:00,-1.011751608
3/1/2017 16:30,-1.461194699
3/2/2017 2:45,-0.604854744
3/2/2017 3:45,-0.064935481
3/2/2017 4:45,-0.561145515
3/2/2017 5:00,-0.059016534
3/2/2017 6:00,-0.23024319
3/2/2017 6:15,-0.714886356
3/2/2017 8:00,-0.290620202
3/2/2017 8:45,-0.827557537
3/2/2017 9:00,-1.026727456
3/2/2017 9:15,-2.658899477
3/2/2017 9:30,-2.864045169
3/2/2017 9:45,-2.718646363
3/2/2017 10:00,-4.41915474
3/2/2017 10:15,-2.769474405
3/2/2017 10:30,-0.92089214
3/2/2017 15:30,-0.13413448
3/9/2017 11:30,-0.282515033
3/9/2017 14:15,-0.581406429
3/9/2017 14:45,-2.090408025
3/9/2017 15:00,-1.785774191
3/9/2017 15:15,-1.124157541
3/10/2017 16:30,-0.121307682
3/10/2017 17:00,-0.367007558
3/10/2017 17:15,-0.454765283
3/10/2017 17:45,-0.085240997
3/13/2017 15:00,-1.083093706
3/13/2017 20:00,-0.427381156
3/15/2017 18:15,-0.454776429
3/15/2017 18:30,-0.085107745
3/16/2017 15:30,-0.174154077
3/16/2017 16:45,-0.16856114
3/16/2017 19:15,-0.575770245
3/16/2017 19:30,-0.025026546
3/16/2017 19:45,-0.225689445
3/16/2017 20:00,-1.23327194
3/16/2017 20:15,-1.24532409
3/17/2017 7:00,-0.07467691
3/18/2017 15:15,-0.067377449
3/18/2017 15:30,-0.060415645
3/19/2017 19:00,-0.237851942
3/19/2017 19:15,-0.075352946
