Timestamp,Value
6/1/2016 13:30,-0.050809861
6/11/2016 9:45,-0.133337404
6/14/2016 11:00,-0.200725316
6/14/2016 11:15,-1.132480052
6/16/2016 17:15,-1.505771236
6/16/2016 18:00,-0.836649871
6/16/2016 18:15,-1.511814724
6/16/2016 18:30,-4.654206948
6/16/2016 18:45,-0.889119248
6/27/2016 10:15,-0.056970595
6/27/2016 11:15,-1.465970988
6/27/2016 11:30,-0.018645642
6/27/2016 12:00,-2.064904126
6/27/2016 12:15,-0.158999572
6/27/2016 14:00,-1.272583307
6/27/2016 14:15,-0.514919929
6/27/2016 14:30,-1.056021316
6/27/2016 14:45,-1.921249984
6/27/2016 15:00,-1.133304752
6/27/2016 15:30,-0.720518593
6/27/2016 15:45,-3.086967147
6/27/2016 16:00,-0.149565446
6/27/2016 16:15,-0.218138261
6/27/2016 16:30,-0.490864889
6/27/2016 17:00,-0.387227595
6/27/2016 17:15,-0.430274783
6/27/2016 18:00,-0.023584248
6/27/2016 18:15,-0.406610441
6/27/2016 18:30,-0.711527942
6/27/2016 18:45,-0.445600446
6/27/2016 19:00,-0.895948631
6/28/2016 9:45,-0.32429294
6/28/2016 11:00,-0.112654749
6/28/2016 11:15,-0.341676836
6/28/2016 11:30,-1.101826364
6/28/2016 13:45,-0.880663176
6/28/2016 14:30,-0.964704857
6/28/2016 14:45,-1.301273814
6/28/2016 17:00,-0.570352298
6/28/2016 19:00,-0.470878895
6/29/2016 9:30,-0.880619695
6/29/2016 10:30,-0.138428209
6/29/2016 10:45,-0.63724956
6/29/2016 11:00,-0.941453257
6/29/2016 11:30,-1.205916656
6/29/2016 11:45,-1.622259813
6/29/2016 12:00,-2.262696864
6/29/2016 12:15,-1.458983255
6/29/2016 12:30,-2.625220934
6/29/2016 12:45,-2.767867346
6/29/2016 13:00,-2.444711898
6/29/2016 13:15,-0.394591999
6/29/2016 13:30,-1.910809861
6/29/2016 13:45,-2.060091945
6/29/2016 14:00,-2.378614299
6/29/2016 14:15,-1.311717072
6/29/2016 14:30,-1.084148971
6/29/2016 14:45,-1.683386368
6/29/2016 15:00,-0.269887118
6/29/2016 15:15,-0.188329268
6/29/2016 15:30,-1.229636053
6/29/2016 15:45,-2.459818307
6/29/2016 16:00,-1.278787743
6/29/2016 17:30,-2.962832759
6/29/2016 17:45,-2.829312866
6/29/2016 18:00,-0.105876841
6/29/2016 18:45,-0.300094273
6/29/2016 19:00,-0.218816545
6/29/2016 22:30,-0.355916559
6/29/2016 22:45,-0.485572174
6/30/2016 8:15,-0.673498835
6/30/2016 8:30,-0.715050656
6/30/2016 8:45,-0.410796317
6/30/2016 9:00,-0.689710002
6/30/2016 9:45,-0.044531506
6/30/2016 10:00,-1.234465918
6/30/2016 10:15,-1.826411853
6/30/2016 10:30,-0.76970112
6/30/2016 10:45,-0.799058861
6/30/2016 11:00,-1.319353983
6/30/2016 11:15,-0.971369679
6/30/2016 11:30,-1.669792842
6/30/2016 13:00,-0.855555341
6/30/2016 13:30,-0.434754026
6/30/2016 13:45,-0.571705571
6/30/2016 14:00,-0.930365313
6/30/2016 15:00,-0.620189501
7/2/2016 15:30,-0.924371451
7/2/2016 15:45,-1.010422007
7/2/2016 16:15,-0.232694262
7/3/2016 15:30,-0.105914347
7/3/2016 16:00,-0.142991481
7/3/2016 16:15,-0.967489928
7/14/2016 14:15,-0.815436307
7/14/2016 14:30,-2.43883721
7/14/2016 14:45,-2.211341098
7/14/2016 15:00,-1.63294984
7/14/2016 15:15,-0.357644437
7/14/2016 15:30,-0.416328557
7/16/2016 9:00,-0.44563692
7/25/2016 14:00,-0.532583307
7/31/2016 2:45,-0.671196738
7/31/2016 3:00,-1.374926308
7/31/2016 3:15,-0.972334222
7/31/2016 3:30,-1.377375098
7/31/2016 3:45,-1.45606014
7/31/2016 4:00,-1.057137955
7/31/2016 4:15,-0.616076371
7/31/2016 4:30,-1.100622013
7/31/2016 4:45,-1.490669679
7/31/2016 5:00,-1.554171782
7/31/2016 5:15,-1.104144632
7/31/2016 5:30,-0.847188918
7/31/2016 5:45,-1.315755249
7/31/2016 6:00,-1.830349996
7/31/2016 6:15,-1.798360812
7/31/2016 6:30,-1.92920014
7/31/2016 6:45,-1.497022833
7/31/2016 7:00,-2.20557635
7/31/2016 7:15,-1.487910131
7/31/2016 7:30,-2.128775923
7/31/2016 9:00,-1.674828939
7/31/2016 9:15,-2.465528211
7/31/2016 9:30,-2.139838885
7/31/2016 9:45,-2.020537024
7/31/2016 10:00,-2.351315316
7/31/2016 10:15,-2.518298665
7/31/2016 10:30,-2.334928122
7/31/2016 12:30,-0.260244397
8/3/2016 16:00,-0.180036557
8/3/2016 16:15,-1.445317805
8/3/2016 16:30,-2.760475145
8/3/2016 16:45,-0.280931946
8/3/2016 17:15,-0.055433758
8/6/2016 13:00,-0.28261592
8/6/2016 13:15,-1.685634457
8/6/2016 13:30,-0.22729022
8/6/2016 13:45,-1.314866942
8/6/2016 14:00,-0.915611392
8/8/2016 17:15,-0.274409325
8/13/2016 8:30,-0.474991451
8/14/2016 10:45,-0.796288231
8/14/2016 11:00,-1.619855158
8/15/2016 12:15,-0.406112922
8/15/2016 17:00,-0.213694145
8/15/2016 17:15,-0.076959559
8/18/2016 16:45,-0.040162272
8/19/2016 19:30,-0.108746066
8/23/2016 9:45,-2.73429294
8/23/2016 10:00,-2.750178258
8/23/2016 10:15,-2.545600116
8/23/2016 10:30,-0.678228691
8/23/2016 11:15,-0.861676836
8/23/2016 11:30,-0.411826364
8/23/2016 18:30,-0.020604311
8/23/2016 19:45,-1.472263092
8/23/2016 20:00,-0.028514888
8/24/2016 6:15,-0.15707334
8/24/2016 9:30,-0.760619695
8/24/2016 19:30,-0.018952022
8/24/2016 19:45,-0.188632883
8/24/2016 20:15,-0.652314074
8/25/2016 14:00,-0.130365313
8/25/2016 17:00,-0.381914844
8/25/2016 19:45,-0.600439989
8/29/2016 11:00,-0.924312063
8/29/2016 11:15,-1.123108692
8/29/2016 11:30,-1.336824544
8/29/2016 11:45,-1.381471918
8/29/2016 12:00,-0.343058393
8/29/2016 12:15,-0.3912331
8/29/2016 16:30,-0.966261405
8/29/2016 16:45,-0.503708547
8/29/2016 17:00,-0.101536775
8/30/2016 18:45,-0.104035505
8/30/2016 19:15,-0.309317286
9/2/2016 15:15,-1.671800122
9/2/2016 15:30,-0.434278168
9/2/2016 15:45,-0.56908363
9/2/2016 22:30,-1.901924702
9/2/2016 22:45,-2.373387961
9/2/2016 23:00,-1.034551168
9/7/2016 16:15,-0.269456947
9/7/2016 16:30,-0.671572291
9/15/2016 19:45,-0.155669995
9/15/2016 21:15,-0.015938582
9/15/2016 21:30,-2.418282493
9/15/2016 23:00,-0.502875685
9/21/2016 10:45,-0.93724956
10/4/2016 9:00,-0.840992783
10/8/2016 9:00,-1.83563692
10/8/2016 9:15,-1.624627746
10/10/2016 16:00,-0.254689455
10/15/2016 13:15,-0.723731907
10/15/2016 13:30,-0.610426691
10/28/2016 11:15,-0.401991421
11/5/2016 4:45,-0.525582385
11/5/2016 5:00,-1.294426268
11/5/2016 5:15,-1.827067762
11/5/2016 5:30,-1.90021101
11/5/2016 5:45,-3.331114124
11/5/2016 6:00,-1.061606191
12/5/2016 11:15,-0.142292025
12/10/2016 17:30,-10.23251781
12/12/2016 10:15,-0.156970595
12/12/2016 10:30,-2.58943185
12/12/2016 10:45,-1.212073695
12/12/2016 11:00,-2.83741723
12/12/2016 11:15,-1.915970988
12/12/2016 11:30,-2.898645642
12/12/2016 11:45,-3.644785157
12/12/2016 12:00,-3.124904126
12/12/2016 12:15,-2.738999572
12/12/2016 12:30,-2.627954967
12/12/2016 12:45,-3.686613048
12/12/2016 13:00,-3.731188164
12/12/2016 13:15,-3.260640747
12/12/2016 13:30,-7.639429251
12/12/2016 13:45,-8.047646486
12/12/2016 14:00,-9.092583307
12/12/2016 14:15,-4.954919929
12/13/2016 9:15,-4.017856666
12/13/2016 9:30,-5.960645788
12/13/2016 9:45,-9.01429294
12/13/2016 10:00,-8.650178258
12/13/2016 10:15,-7.525600116
12/13/2016 10:30,-6.118228691
12/13/2016 10:45,-5.965136556
12/14/2016 23:00,-0.114740971
12/14/2016 23:15,-4.702065315
12/14/2016 23:30,-3.935739979
12/14/2016 23:45,-4.288494333
12/15/2016 0:00,-3.644165555
12/15/2016 0:15,-3.221100843
12/15/2016 0:30,-3.077471433
12/15/2016 0:45,-3.53129634
12/15/2016 1:00,-3.489600328
12/15/2016 1:15,-4.262636914
12/17/2016 14:30,-1.256713394
12/20/2016 20:30,-1.99394083
12/20/2016 20:45,-7.200458165
12/20/2016 21:00,-5.903953294
12/20/2016 21:15,-6.907579406
12/20/2016 21:30,-6.0712809
12/20/2016 21:45,-7.043011697
12/20/2016 22:00,-6.642708716
12/20/2016 22:15,-6.495574009
12/20/2016 22:30,-5.849661856
12/20/2016 22:45,-5.682723455
12/20/2016 23:00,-5.685141499
12/20/2016 23:15,-5.789396335
12/20/2016 23:30,-5.012158765
12/20/2016 23:45,-5.670409107
12/21/2016 0:00,-5.871101283
12/21/2016 0:15,-6.557884867
12/21/2016 0:30,-6.24582315
