Timestamp,Value
6/27/2016 11:15,-0.061206876
6/27/2016 11:30,-2.253129541
6/27/2016 11:45,-0.173402116
6/27/2016 12:00,-1.452472136
6/27/2016 12:15,-3.735316983
6/27/2016 12:30,-1.279719526
6/27/2016 13:45,-0.447071622
6/27/2016 14:00,-0.351077149
6/27/2016 14:15,-0.628499613
6/27/2016 15:00,-1.344005561
6/27/2016 15:15,-2.773652303
6/27/2016 15:30,-0.036096036
6/27/2016 15:45,-0.396260629
6/27/2016 16:00,-1.129597875
6/27/2016 16:15,-0.173717249
6/27/2016 16:30,-0.227788747
6/27/2016 17:15,-1.573360886
6/27/2016 17:30,-1.225105173
6/27/2016 17:45,-0.513871145
6/27/2016 18:00,-0.413844224
6/27/2016 18:15,-0.391553634
6/27/2016 18:30,-0.84529897
6/27/2016 18:45,-0.454748652
6/27/2016 19:00,-1.216701124
6/27/2016 19:15,-1.743769693
6/27/2016 19:30,-0.150215779
6/27/2016 20:15,-0.038375434
6/27/2016 20:45,-1.311134732
6/27/2016 21:00,-1.173898643
6/27/2016 22:30,-0.583612113
6/27/2016 22:45,-1.114088292
6/27/2016 23:00,-0.9585265
6/27/2016 23:15,-0.075887948
6/28/2016 0:15,-0.109843629
6/28/2016 0:45,-1.178616599
6/28/2016 6:30,-1.2919958
6/28/2016 6:45,-0.265247683
6/28/2016 7:45,-0.50502239
6/28/2016 8:00,-0.086289633
6/28/2016 10:00,-1.758331415
6/28/2016 10:15,-1.153898404
6/28/2016 10:30,-0.848007094
6/28/2016 10:45,-0.922580626
6/28/2016 11:00,-0.439583615
6/28/2016 11:15,-0.637623691
6/28/2016 11:30,-1.724879972
6/28/2016 11:45,-3.399457207
6/28/2016 12:00,-3.933814188
6/28/2016 12:15,-2.338858327
6/28/2016 12:30,-1.352201818
6/28/2016 13:00,-0.243917059
6/28/2016 13:15,-1.038693262
6/28/2016 13:45,-0.300699334
6/28/2016 14:00,-1.618187704
6/28/2016 14:15,-0.15512428
6/28/2016 14:30,-0.704934586
6/28/2016 14:45,-1.008176248
6/28/2016 15:00,-2.636729017
6/28/2016 15:15,-1.507692392
6/28/2016 16:45,-0.417528773
6/28/2016 17:00,-1.934352875
6/28/2016 17:15,-1.90561906
6/28/2016 17:30,-0.532367036
6/28/2016 17:45,-0.207572273
6/28/2016 18:00,-0.030708295
6/28/2016 18:15,-1.430700363
6/28/2016 18:30,-1.143315504
6/28/2016 18:45,-0.874366419
6/28/2016 19:00,-1.411110995
