Timestamp,Value
6/16/2016 18:30,-0.142295818
6/25/2016 21:45,-0.253485092
6/26/2016 18:15,-1.288053152
6/26/2016 18:30,-1.785960091
6/26/2016 18:45,-1.75951799
6/26/2016 19:00,-4.798074252
6/26/2016 19:15,-4.757359472
6/26/2016 19:30,-3.411309928
6/26/2016 20:00,-0.087387921
6/26/2016 20:15,-0.623098443
6/26/2016 20:30,-1.866066266
6/26/2016 20:45,-1.74671556
6/26/2016 21:15,-0.445321061
6/26/2016 21:30,-0.380628051
6/26/2016 21:45,-2.166204679
6/26/2016 22:00,-1.418632378
6/26/2016 22:15,-1.398008867
6/26/2016 22:30,-0.69276195
6/26/2016 22:45,-1.626117415
6/26/2016 23:00,-0.01299686
6/27/2016 18:15,-1.020820194
6/27/2016 18:30,-1.169482992
6/27/2016 18:45,-0.822780769
6/27/2016 19:00,-3.382365408
6/27/2016 19:15,-2.536173869
6/27/2016 19:45,-0.795407781
6/27/2016 20:15,-0.53957968
6/27/2016 20:30,-0.780265832
6/27/2016 20:45,-1.004961405
6/27/2016 21:00,-1.56698394
6/27/2016 21:15,-1.760285187
6/27/2016 21:30,-1.943656174
6/27/2016 21:45,-2.411831862
6/27/2016 22:00,-0.669129698
6/27/2016 22:15,-3.259198033
6/27/2016 22:30,-2.229064596
6/27/2016 22:45,-4.264201288
6/27/2016 23:00,-2.704547217
6/27/2016 23:15,-4.048036179
6/27/2016 23:30,-4.136082813
6/27/2016 23:45,-2.33252629
6/28/2016 0:00,-2.140667944
6/28/2016 0:15,-2.457315461
6/28/2016 0:30,-1.51699538
6/28/2016 0:45,-1.554093058
6/28/2016 1:00,-1.231470291
6/28/2016 1:15,-0.289647688
6/28/2016 1:30,-0.642695282
6/28/2016 7:00,-1.028602809
6/28/2016 7:15,-1.417452302
6/28/2016 7:30,-2.971086343
6/28/2016 7:45,-1.729788845
6/28/2016 8:00,-2.170146715
6/28/2016 8:15,-0.762992587
6/28/2016 8:30,-1.212424633
6/28/2016 8:45,-1.603392512
6/28/2016 9:00,-1.791185636
6/28/2016 9:15,-3.834238676
6/28/2016 9:30,-3.816196415
6/28/2016 9:45,-3.699173023
6/28/2016 10:00,-2.206343756
6/28/2016 18:15,-1.856013986
6/28/2016 18:30,-1.10305819
6/28/2016 18:45,-0.644719533
6/28/2016 19:00,-3.008781577
6/28/2016 19:15,-2.127970013
6/29/2016 10:15,-0.833283979
6/29/2016 10:30,-1.430650219
6/29/2016 10:45,-2.349400601
6/29/2016 11:00,-3.767968403
6/29/2016 11:15,-1.889440536
6/29/2016 11:30,-1.583483222
6/29/2016 11:45,-3.891842907
6/29/2016 12:00,-4.548284369
6/29/2016 12:15,-1.968021871
6/29/2016 12:30,-2.908776935
6/29/2016 12:45,-4.224327171
6/29/2016 13:00,-4.4998043
6/29/2016 13:15,-3.478222502
6/29/2016 13:30,-4.346062579
6/29/2016 13:45,-4.160675153
6/29/2016 14:00,-4.150715898
6/29/2016 14:15,-2.710443935
6/29/2016 14:30,-2.148893315
6/29/2016 14:45,-1.782716729
6/29/2016 15:00,-1.671818785
6/29/2016 15:15,-2.06422684
