Timestamp,Value,Name,Pressure Event,Event Score,Status
"11/5/2016 4:45:00 AM","-0.7870418","Stn16","","",""
"11/5/2016 4:45:00 AM","-0.525582385","Stn20","","",""
"11/5/2016 4:45:00 AM","-0.685349417","Stn21","","",""
"11/5/2016 4:45:00 AM","-0.720398997","Stn29","","",""
"11/5/2016 4:45:00 AM","-1.301615631","Stn30","","",""
"11/5/2016 4:45:00 AM","-28.20065458","Stn31","","",""
"11/5/2016 4:45:00 AM","-1.980066638","Stn55","","",""
"11/5/2016 4:45:00 AM","3.09321873","Flow","","",""
"11/5/2016 4:50:00 AM","0.97906961","Flow","","",""
"11/5/2016 4:55:00 AM","1.622622629","Flow","","",""
"11/5/2016 5:00:00 AM","-4.577967156","Stn12","","",""
"11/5/2016 5:00:00 AM","-4.087476813","Stn13","","",""
"11/5/2016 5:00:00 AM","-5.303923701","Stn14","","",""
"11/5/2016 5:00:00 AM","-2.045479827","Stn15","","",""
"11/5/2016 5:00:00 AM","-2.962740343","Stn16","","",""
"11/5/2016 5:00:00 AM","-1.294426268","Stn20","","",""
"11/5/2016 5:00:00 AM","-1.170434666","Stn21","","",""
"11/5/2016 5:00:00 AM","-1.447134311","Stn29","","",""
"11/5/2016 5:00:00 AM","-2.193020023","Stn30","","",""
"11/5/2016 5:00:00 AM","-29.02137354","Stn31","","",""
"11/5/2016 5:00:00 AM","-4.3210729","Stn55","","",""
"11/5/2016 5:00:00 AM","2.284824729","Flow","","",""
"11/5/2016 5:05:00 AM","1.227631421","Flow","","",""
"11/5/2016 5:10:00 AM","1.860508328","Flow","","",""
"11/5/2016 5:15:00 AM","-4.878295864","Stn12","","",""
"11/5/2016 5:15:00 AM","-4.392248331","Stn13","","",""
"11/5/2016 5:15:00 AM","-5.212468736","Stn14","","",""
"11/5/2016 5:15:00 AM","-1.837094378","Stn15","","",""
"11/5/2016 5:15:00 AM","-2.792988683","Stn16","","",""
"11/5/2016 5:15:00 AM","-1.827067762","Stn20","","",""
"11/5/2016 5:15:00 AM","-1.291022739","Stn21","","",""
"11/5/2016 5:15:00 AM","-1.897810328","Stn29","","",""
"11/5/2016 5:15:00 AM","-2.702515561","Stn30","","",""
"11/5/2016 5:15:00 AM","-29.1287932","Stn31","","",""
"11/5/2016 5:15:00 AM","-4.542612927","Stn55","","",""
"11/5/2016 5:15:00 AM","2.540800928","Flow","","",""
"11/5/2016 5:20:00 AM","3.17192009","Flow","","",""
"11/5/2016 5:25:00 AM","3.087864916","Flow","","",""
"11/5/2016 5:30:00 AM","-5.114913873","Stn12","","",""
"11/5/2016 5:30:00 AM","-4.378634452","Stn13","","",""
"11/5/2016 5:30:00 AM","-5.008104339","Stn14","","",""
"11/5/2016 5:30:00 AM","-1.604295047","Stn15","","",""
"11/5/2016 5:30:00 AM","-2.278978072","Stn16","","",""
"11/5/2016 5:30:00 AM","-1.90021101","Stn20","","",""
"11/5/2016 5:30:00 AM","-1.344286025","Stn21","","",""
"11/5/2016 5:30:00 AM","-1.910631573","Stn29","","",""
"11/5/2016 5:30:00 AM","-2.840212844","Stn30","","",""
"11/5/2016 5:30:00 AM","-28.65554584","Stn31","","",""
"11/5/2016 5:30:00 AM","-4.266681122","Stn55","","",""
"11/5/2016 5:30:00 AM","2.230363477","Flow","","",""
"11/5/2016 5:35:00 AM","2.256338557","Flow","","",""
"11/5/2016 5:40:00 AM","2.617506366","Flow","","",""
"11/5/2016 5:45:00 AM","-6.250141658","Stn12","","",""
"11/5/2016 5:45:00 AM","-6.287245474","Stn13","","",""
"11/5/2016 5:45:00 AM","-6.912000953","Stn14","","",""
"11/5/2016 5:45:00 AM","-5.235879095","Stn15","","",""
"11/5/2016 5:45:00 AM","-5.486357073","Stn16","","",""
"11/5/2016 5:45:00 AM","-3.331114124","Stn20","","",""
"11/5/2016 5:45:00 AM","-1.836599392","Stn21","","",""
"11/5/2016 5:45:00 AM","-3.120950706","Stn29","","",""
"11/5/2016 5:45:00 AM","-4.22967208","Stn30","","",""
"11/5/2016 5:45:00 AM","-28.97634927","Stn31","","",""
"11/5/2016 5:45:00 AM","-6.168228649","Stn55","","",""
"11/5/2016 5:45:00 AM","1.483607662","Flow","","",""
"11/5/2016 5:50:00 AM","1.844302694","Flow","","",""
"11/5/2016 5:55:00 AM","1.703000391","Flow","","",""
"11/5/2016 6:00:00 AM","-4.080516964","Stn12","","",""
"11/5/2016 6:00:00 AM","-3.565452306","Stn13","","",""
"11/5/2016 6:00:00 AM","-4.296761335","Stn14","","",""
"11/5/2016 6:00:00 AM","-0.349953454","Stn15","","",""
"11/5/2016 6:00:00 AM","-2.085015456","Stn16","","",""
"11/5/2016 6:00:00 AM","-1.061606191","Stn20","","",""
"11/5/2016 6:00:00 AM","-1.0287554","Stn21","","",""
"11/5/2016 6:00:00 AM","-1.374642992","Stn29","","",""
"11/5/2016 6:00:00 AM","-2.028130869","Stn30","","",""
"11/5/2016 6:00:00 AM","-25.26709171","Stn31","","",""
"11/5/2016 6:00:00 AM","-3.444212266","Stn55","","",""
"11/5/2016 6:00:00 AM","3.527062297","Flow","","",""
"11/5/2016 6:05:00 AM","2.284057559","Flow","","",""
"11/5/2016 6:10:00 AM","2.504731657","Flow","","",""
"11/5/2016 6:15:00 AM","-20.36175663","Stn31","","",""
"11/5/2016 6:15:00 AM","1.687150677","Flow","","",""
"11/5/2016 6:20:00 AM","0.658920068","Flow","","",""
"11/5/2016 6:30:00 AM","-15.8056526","Stn31","","",""
"11/5/2016 6:45:00 AM","-0.136494761","Stn12","","",""
"11/5/2016 6:45:00 AM","-0.114426656","Stn14","","",""
"11/5/2016 6:45:00 AM","-14.64157744","Stn31","","",""
"11/5/2016 7:00:00 AM","-9.502397817","Stn31","","",""
"11/5/2016 7:15:00 AM","-8.611440488","Stn31","","",""
"11/5/2016 7:30:00 AM","-9.552793892","Stn31","","",""
"11/5/2016 7:45:00 AM","-1.710959343","Stn31","","",""
"11/8/2016 12:35:00 AM","0.04404096","Flow","133","0.02","True Positive"
"11/8/2016 10:50:00 PM","0.719161154","Flow","134","0.401234567901235","True Positive"
"11/8/2016 11:10:00 PM","1.143140448","Flow","","",""
"11/8/2016 11:40:00 PM","0.051478947","Flow","","",""
"11/8/2016 11:50:00 PM","0.682229834","Flow","","",""
"11/9/2016 12:00:00 AM","1.732476151","Flow","","",""
"11/9/2016 12:10:00 AM","2.826777881","Flow","","",""
"11/9/2016 12:20:00 AM","3.308986893","Flow","","",""
"11/9/2016 12:30:00 AM","3.215266865","Flow","","",""
"11/9/2016 12:40:00 AM","3.01863018","Flow","","",""
"11/9/2016 1:00:00 AM","4.967601961","Flow","","",""
"11/14/2016 11:15:00 AM","-10.29699715","Stn55","135","0.028125","True Positive"
"11/14/2016 11:30:00 AM","-37.17785408","Stn55","","",""
"11/14/2016 12:00:00 PM","-0.885567024","Stn55","","",""
"11/9/2016 1:00:00 AM","4.967601961","Flow","136","0.02","True Positive"
"11/17/2016 6:30:00 AM","-1.131726684","Stn31","137","0.05","True Positive"
"11/17/2016 6:45:00 AM","-1.059518382","Stn31","","",""
"11/17/2016 7:00:00 AM","-0.463910018","Stn31","","",""
"11/17/2016 7:15:00 AM","-0.197806057","Stn31","","",""
"11/17/2016 7:30:00 AM","-2.293673084","Stn31","","",""
"11/17/2016 8:15:00 AM","-0.623406661","Stn31","138","0.225","True Positive"
"11/17/2016 8:30:00 AM","-1.001367358","Stn31","","",""
"11/17/2016 8:45:00 AM","-1.18448863","Stn31","","",""
"11/17/2016 9:00:00 AM","-2.055912423","Stn31","","",""
"11/17/2016 9:15:00 AM","-1.303039992","Stn31","","",""
"11/17/2016 9:30:00 AM","-1.297743836","Stn31","","",""
"11/17/2016 9:45:00 AM","-0.934607364","Stn31","","",""
"11/17/2016 10:00:00 AM","-1.233030138","Stn31","","",""
"11/17/2016 10:15:00 AM","-0.319766768","Stn31","","",""
"11/17/2016 10:30:00 AM","-0.499326203","Stn31","","",""
"11/17/2016 10:45:00 AM","-0.91280009","Stn31","","",""
"11/17/2016 11:15:00 AM","-0.757206229","Stn31","","",""
"11/17/2016 11:30:00 AM","-0.302280035","Stn21","","",""
"11/17/2016 11:30:00 AM","-4.081986531","Stn31","","",""
"11/17/2016 11:45:00 AM","-3.465161562","Stn31","","",""
"11/17/2016 12:00:00 PM","-2.253815596","Stn31","","",""
"11/17/2016 12:15:00 PM","-0.88765547","Stn31","","",""
"11/17/2016 12:30:00 PM","-0.841939778","Stn31","","",""
"11/17/2016 12:45:00 PM","-0.778434565","Stn31","","",""
"11/25/2016 1:10:00 AM","0.033471119","Flow","139","0.02","True Positive"
"11/28/2016 8:40:00 AM","0.061447519","Flow","140","0.02","True Positive"
"12/12/2016 10:15:00 AM","-0.156970595","Stn20","141","0.270588235294118","True Positive"
"12/12/2016 10:30:00 AM","-2.58943185","Stn20","","",""
"12/12/2016 10:45:00 AM","-1.212073695","Stn20","","",""
"12/12/2016 11:00:00 AM","-2.83741723","Stn20","","",""
"12/12/2016 11:15:00 AM","-1.915970988","Stn20","","",""
"12/12/2016 11:30:00 AM","-2.898645642","Stn20","","",""
"12/12/2016 11:45:00 AM","-3.644785157","Stn20","","",""
"12/12/2016 12:00:00 PM","-3.124904126","Stn20","","",""
"12/12/2016 12:15:00 PM","-2.738999572","Stn20","","",""
"12/12/2016 12:30:00 PM","-2.627954967","Stn20","","",""
"12/12/2016 12:45:00 PM","-3.686613048","Stn20","","",""
"12/12/2016 12:45:00 PM","-0.036550206","Stn29","","",""
"12/12/2016 1:00:00 PM","-3.731188164","Stn20","","",""
"12/12/2016 1:00:00 PM","-0.049128628","Stn29","","",""
"12/12/2016 1:15:00 PM","-3.260640747","Stn20","","",""
"12/12/2016 1:30:00 PM","-7.639429251","Stn20","","",""
"12/12/2016 1:30:00 PM","-0.537436736","Stn29","","",""
"12/12/2016 1:45:00 PM","-8.047646486","Stn20","","",""
"12/12/2016 1:45:00 PM","-0.85081374","Stn29","","",""
"12/12/2016 2:00:00 PM","-9.092583307","Stn20","","",""
"12/12/2016 2:00:00 PM","-1.725134865","Stn29","","",""
"12/12/2016 2:00:00 PM","-0.015711064","Stn30","","",""
"12/12/2016 2:15:00 PM","-4.954919929","Stn20","","",""
"12/13/2016 9:15:00 AM","-4.017856666","Stn20","142","0.128571428571429","True Positive"
"12/13/2016 9:30:00 AM","-5.960645788","Stn20","","",""
"12/13/2016 9:30:00 AM","-0.330655735","Stn29","","",""
"12/13/2016 9:45:00 AM","-9.01429294","Stn20","","",""
"12/13/2016 9:45:00 AM","-2.181358452","Stn29","","",""
"12/13/2016 9:45:00 AM","-0.214592945","Stn30","","",""
"12/13/2016 10:00:00 AM","-8.650178258","Stn20","","",""
"12/13/2016 10:00:00 AM","-0.753504934","Stn29","","",""
"12/13/2016 10:15:00 AM","-7.525600116","Stn20","","",""
"12/13/2016 10:15:00 AM","-0.53452921","Stn29","","",""
"12/13/2016 10:30:00 AM","-6.118228691","Stn20","","",""
"12/13/2016 10:45:00 AM","-5.965136556","Stn20","","",""
"12/14/2016 11:00:00 PM","-0.114740971","Stn20","143","0.1125","True Positive"
"12/14/2016 11:15:00 PM","-4.702065315","Stn20","","",""
"12/14/2016 11:30:00 PM","-3.935739979","Stn20","","",""
"12/14/2016 11:45:00 PM","-4.288494333","Stn20","","",""
"12/15/2016 12:00:00 AM","-3.644165555","Stn20","","",""
"12/15/2016 12:15:00 AM","-3.221100843","Stn20","","",""
"12/15/2016 12:30:00 AM","-3.077471433","Stn20","","",""
"12/15/2016 12:45:00 AM","-3.53129634","Stn20","","",""
"12/15/2016 1:00:00 AM","-3.489600328","Stn20","","",""
"12/15/2016 1:15:00 AM","-4.262636914","Stn20","","",""
"12/17/2016 2:30:00 PM","-1.256713394","Stn20","144","0","True Positive"
"12/17/2016 2:30:00 PM","-2.442003317","Stn29","","",""
"12/20/2016 8:30:00 PM","-1.99394083","Stn20","145","0.941952537593985","True Positive"
"12/20/2016 8:45:00 PM","-7.200458165","Stn20","","",""
"12/20/2016 8:45:00 PM","-1.641267424","Stn29","","",""
"12/20/2016 9:00:00 PM","-5.903953294","Stn20","","",""
"12/20/2016 9:00:00 PM","-0.59360038","Stn29","","",""
"12/20/2016 9:15:00 PM","-6.907579406","Stn20","","",""
"12/20/2016 9:15:00 PM","-1.405727099","Stn29","","",""
"12/20/2016 9:15:00 PM","-0.023019707","Stn30","","",""
"12/20/2016 9:30:00 PM","-6.0712809","Stn20","","",""
"12/20/2016 9:30:00 PM","-0.4591711","Stn29","","",""
"12/20/2016 9:45:00 PM","-7.043011697","Stn20","","",""
"12/20/2016 9:45:00 PM","-1.190454099","Stn29","","",""
"12/20/2016 10:00:00 PM","-6.642708716","Stn20","","",""
"12/20/2016 10:00:00 PM","-1.15122175","Stn29","","",""
"12/20/2016 10:15:00 PM","-6.495574009","Stn20","","",""
"12/20/2016 10:15:00 PM","-1.465778263","Stn29","","",""
"12/20/2016 10:30:00 PM","-5.849661856","Stn20","","",""
"12/20/2016 10:30:00 PM","-0.30286083","Stn29","","",""
"12/20/2016 10:45:00 PM","-5.682723455","Stn20","","",""
"12/20/2016 11:00:00 PM","-5.685141499","Stn20","","",""
"12/20/2016 11:00:00 PM","-0.388513721","Stn29","","",""
"12/20/2016 11:15:00 PM","-5.789396335","Stn20","","",""
"12/20/2016 11:15:00 PM","-0.413087666","Stn29","","",""
"12/20/2016 11:30:00 PM","-5.012158765","Stn20","","",""
"12/20/2016 11:45:00 PM","-5.670409107","Stn20","","",""
"12/21/2016 12:00:00 AM","-5.871101283","Stn20","","",""
"12/21/2016 12:00:00 AM","-0.177496732","Stn29","","",""
"12/21/2016 12:15:00 AM","-6.557884867","Stn20","","",""
"12/21/2016 12:15:00 AM","-0.541159785","Stn29","","",""
"12/21/2016 12:30:00 AM","-6.24582315","Stn20","","",""
"12/21/2016 12:30:00 AM","-0.332379606","Stn29","","",""
"12/21/2016 12:45:00 AM","-7.271874093","Stn20","","",""
"12/21/2016 12:45:00 AM","-0.987125278","Stn29","","",""
"12/21/2016 1:00:00 AM","-6.778805891","Stn20","","",""
"12/21/2016 1:00:00 AM","-0.639854975","Stn29","","",""
"12/21/2016 1:15:00 AM","-7.198496548","Stn20","","",""
"12/21/2016 1:15:00 AM","-1.274115115","Stn29","","",""
"12/21/2016 1:15:00 AM","-0.048734742","Stn30","","",""
"12/21/2016 1:30:00 AM","-7.397177353","Stn20","","",""
"12/21/2016 1:30:00 AM","-1.38339147","Stn29","","",""
"12/21/2016 1:45:00 AM","-7.286407675","Stn20","","",""
"12/21/2016 1:45:00 AM","-1.3933283","Stn29","","",""
"12/21/2016 1:45:00 AM","-0.005325713","Stn30","","",""
"12/21/2016 2:00:00 AM","-6.921256241","Stn20","","",""
"12/21/2016 2:00:00 AM","-1.014861559","Stn29","","",""
"12/21/2016 2:15:00 AM","-6.07555905","Stn20","","",""
"12/21/2016 2:15:00 AM","-0.095034427","Stn29","","",""
"12/21/2016 2:30:00 AM","-6.355841377","Stn20","","",""
"12/21/2016 2:30:00 AM","-0.529931798","Stn29","","",""
"12/21/2016 2:45:00 AM","-6.556984584","Stn20","","",""
"12/21/2016 2:45:00 AM","-0.568742453","Stn29","","",""
"12/21/2016 3:00:00 AM","-6.856649035","Stn20","","",""
"12/21/2016 3:00:00 AM","-0.83687633","Stn29","","",""
"12/21/2016 3:15:00 AM","-6.962465559","Stn20","","",""
"12/21/2016 3:15:00 AM","-0.924551875","Stn29","","",""
"12/21/2016 3:30:00 AM","-7.191424183","Stn20","","",""
"12/21/2016 3:30:00 AM","-1.024734408","Stn29","","",""
"12/21/2016 3:45:00 AM","-6.844437553","Stn20","","",""
"12/21/2016 3:45:00 AM","-1.024554674","Stn29","","",""
"12/21/2016 4:00:00 AM","-6.536031686","Stn20","","",""
"12/21/2016 4:00:00 AM","-0.490975264","Stn29","","",""
"12/21/2016 4:15:00 AM","-7.277915966","Stn20","","",""
"12/21/2016 4:15:00 AM","-0.065472749","Stn21","","",""
"12/21/2016 4:15:00 AM","-1.371037161","Stn29","","",""
"12/21/2016 4:30:00 AM","-6.873601792","Stn20","","",""
"12/21/2016 4:30:00 AM","-0.896921921","Stn29","","",""
"12/21/2016 4:35:00 AM","0.045278826","Flow","","",""
"12/21/2016 4:45:00 AM","-6.916259975","Stn20","","",""
"12/21/2016 4:45:00 AM","-0.834179021","Stn29","","",""
"12/21/2016 5:00:00 AM","-6.80785713","Stn20","","",""
"12/21/2016 5:00:00 AM","-0.538065564","Stn29","","",""
"12/21/2016 5:15:00 AM","-7.333572579","Stn20","","",""
"12/21/2016 5:15:00 AM","-0.216343388","Stn21","","",""
"12/21/2016 5:15:00 AM","-1.044861137","Stn29","","",""
"12/21/2016 5:45:00 AM","-0.257873444","Stn21","","",""
"12/21/2016 4:35:00 AM","0.045278826","Flow","146","0.02","True Positive"
"12/21/2016 9:45:00 AM","-0.87659114","Stn20","147","0.1575","True Positive"
"12/21/2016 10:00:00 AM","-4.260925213","Stn20","","",""
"12/21/2016 10:15:00 AM","-5.4914237","Stn20","","",""
"12/21/2016 10:15:00 AM","-0.227212358","Stn29","","",""
"12/21/2016 10:30:00 AM","-6.414892672","Stn20","","",""
"12/21/2016 10:30:00 AM","-0.30295998","Stn29","","",""
"12/21/2016 10:45:00 AM","-4.657107084","Stn20","","",""
"12/21/2016 11:00:00 AM","-4.940901229","Stn20","","",""
"12/21/2016 11:15:00 AM","-6.487098866","Stn20","","",""
"12/21/2016 11:15:00 AM","-1.023721785","Stn29","","",""
"12/21/2016 11:30:00 AM","-6.65245109","Stn20","","",""
"12/21/2016 11:30:00 AM","-0.384556141","Stn29","","",""
"12/21/2016 11:45:00 AM","-5.463583703","Stn20","","",""
"12/21/2016 12:00:00 PM","-3.624980004","Stn20","","",""
"12/21/2016 1:15:00 PM","-0.445553822","Stn20","148","0.04","True Positive"
"12/21/2016 1:45:00 PM","-0.038806136","Stn20","","",""
"12/21/2016 2:00:00 PM","-1.057718461","Stn20","","",""
"12/21/2016 2:15:00 PM","-0.497806076","Stn20","","",""
"12/21/2016 8:15:00 PM","-2.455764328","Stn20","149","0.449285714285714","True Positive"
"12/21/2016 8:30:00 PM","-2.973099269","Stn20","","",""
"12/21/2016 8:45:00 PM","-4.202135602","Stn20","","",""
"12/21/2016 8:45:00 PM","-0.652188732","Stn29","","",""
"12/21/2016 9:00:00 PM","-2.641206964","Stn20","","",""
"12/21/2016 9:15:00 PM","-2.541516246","Stn20","","",""
"12/21/2016 9:30:00 PM","-3.062098811","Stn20","","",""
"12/21/2016 9:30:00 PM","-0.161140102","Stn29","","",""
"12/21/2016 9:45:00 PM","-2.32590731","Stn20","","",""
"12/21/2016 10:00:00 PM","-1.44189978","Stn20","","",""
"12/21/2016 10:15:00 PM","-2.109795428","Stn20","","",""
"12/21/2016 10:30:00 PM","-1.879164573","Stn20","","",""
"12/21/2016 10:45:00 PM","-3.048361873","Stn20","","",""
"12/21/2016 11:00:00 PM","-3.008622688","Stn20","","",""
"12/21/2016 11:15:00 PM","-3.273487622","Stn20","","",""
"12/21/2016 11:30:00 PM","-2.866189695","Stn20","","",""
"12/21/2016 11:45:00 PM","-3.117230467","Stn20","","",""
"12/22/2016 12:00:00 AM","-3.037048377","Stn20","","",""
"12/22/2016 12:15:00 AM","-3.80302184","Stn20","","",""
"12/22/2016 12:30:00 AM","-3.031798729","Stn20","","",""
"12/22/2016 12:45:00 AM","-3.5909854","Stn20","","",""
"12/22/2016 1:00:00 AM","-3.234210332","Stn20","","",""
"12/22/2016 1:15:00 AM","-2.924679014","Stn20","","",""
"12/22/2016 1:30:00 AM","-2.648830777","Stn20","","",""
"12/22/2016 1:45:00 AM","-2.51355159","Stn20","","",""
"12/22/2016 2:00:00 AM","-2.573864579","Stn20","","",""
"12/22/2016 2:15:00 AM","-2.167356578","Stn20","","",""
"12/22/2016 2:30:00 AM","-2.463343881","Stn20","","",""
"12/22/2016 2:45:00 AM","-2.953326471","Stn20","","",""
"12/22/2016 3:00:00 AM","-2.1548561","Stn20","","",""
"12/22/2016 3:15:00 AM","-2.546063292","Stn20","","",""
"12/22/2016 3:30:00 AM","-2.578561562","Stn20","","",""
"12/22/2016 3:45:00 AM","-2.806492078","Stn20","","",""
"12/22/2016 4:00:00 AM","-2.95097278","Stn20","","",""
"12/22/2016 4:15:00 AM","-2.573294652","Stn20","","",""
"12/22/2016 4:30:00 AM","-2.136750009","Stn20","","",""
"12/22/2016 4:45:00 AM","-2.586460334","Stn20","","",""
"12/23/2016 10:15:00 AM","-3.71983505","Stn20","150","0.194791666666667","True Positive"
"12/23/2016 10:15:00 AM","-0.01830931","Stn29","","",""
"12/23/2016 10:30:00 AM","-4.703437151","Stn20","","",""
"12/23/2016 10:30:00 AM","-1.32199833","Stn29","","",""
"12/23/2016 10:45:00 AM","-4.087739681","Stn20","","",""
"12/23/2016 10:45:00 AM","-0.477506434","Stn29","","",""
"12/23/2016 11:00:00 AM","-4.022821455","Stn20","","",""
"12/23/2016 11:00:00 AM","-0.438167448","Stn29","","",""
"12/23/2016 11:15:00 AM","-3.281991421","Stn20","","",""
"12/23/2016 11:30:00 AM","-4.195909681","Stn20","","",""
"12/23/2016 11:30:00 AM","-0.40557031","Stn29","","",""
"12/23/2016 11:45:00 AM","-3.523255218","Stn20","","",""
"12/23/2016 12:00:00 PM","-3.727506165","Stn20","","",""
"12/23/2016 12:15:00 PM","-3.67264619","Stn20","","",""
"12/23/2016 12:30:00 PM","-3.689456431","Stn20","","",""
"12/23/2016 12:45:00 PM","-3.685883612","Stn20","","",""
"12/23/2016 1:00:00 PM","-3.53152679","Stn20","","",""
"12/24/2016 3:15:00 AM","-0.056495336","Stn29","151","0.2","True Positive"
"12/24/2016 3:30:00 AM","-0.521754533","Stn29","","",""
"12/24/2016 3:45:00 AM","-0.227954147","Stn29","","",""
"12/24/2016 4:00:00 AM","-0.239190014","Stn29","","",""
"12/24/2016 4:15:00 AM","-4.718632097","Stn29","","",""
"12/24/2016 4:30:00 AM","-5.204809611","Stn29","","",""
"12/24/2016 4:45:00 AM","-4.936542462","Stn29","","",""
"12/24/2016 5:00:00 AM","-5.560805194","Stn29","","",""
"12/24/2016 5:15:00 AM","-5.431052952","Stn29","","",""
"12/24/2016 5:30:00 AM","-5.17533951","Stn29","","",""
"12/24/2016 5:45:00 AM","-5.439293111","Stn29","","",""
"12/24/2016 6:00:00 AM","-5.572080609","Stn29","","",""
"12/24/2016 6:15:00 AM","-5.780171362","Stn29","","",""
"12/24/2016 6:30:00 AM","-5.535654938","Stn29","","",""
"12/24/2016 6:45:00 AM","-5.918058176","Stn29","","",""
"12/24/2016 7:00:00 AM","-5.12921631","Stn29","","",""
"12/24/2016 7:15:00 AM","-0.285235666","Stn29","","",""
"1/8/2017 6:15:00 AM","-0.841122466","Stn55","152","0.025","True Positive"
"1/8/2017 6:30:00 AM","-0.546056466","Stn55","","",""
"1/8/2017 6:45:00 AM","-0.887764892","Stn55","","",""
"1/8/2017 7:45:00 PM","-1.997533349","Stn55","153","0.1625","True Positive"
"1/8/2017 8:00:00 PM","-1.429179546","Stn55","","",""
"1/8/2017 8:15:00 PM","-1.315895841","Stn55","","",""
"1/8/2017 8:30:00 PM","-4.286328145","Stn55","","",""
"1/8/2017 8:45:00 PM","-1.865401851","Stn55","","",""
"1/8/2017 9:00:00 PM","-1.751724514","Stn55","","",""
"1/8/2017 9:15:00 PM","-1.900989319","Stn55","","",""
"1/8/2017 9:30:00 PM","-1.292310225","Stn55","","",""
"1/8/2017 9:45:00 PM","-2.445611156","Stn55","","",""
"1/8/2017 10:00:00 PM","-0.460994154","Stn55","","",""
"1/8/2017 10:15:00 PM","-0.547578246","Stn55","","",""
"1/8/2017 10:30:00 PM","-0.099094087","Stn55","","",""
"1/8/2017 10:45:00 PM","-1.160099147","Stn55","","",""
"1/8/2017 11:00:00 PM","-0.567591723","Stn55","","",""
"1/14/2017 11:30:00 AM","-0.340920112","Stn14","154","0.03125","True Positive"
"1/14/2017 11:30:00 AM","-0.160823536","Stn20","","",""
"1/14/2017 11:30:00 AM","-0.50468666","Stn21","","",""
"1/14/2017 11:45:00 AM","-0.090281655","Stn20","","",""
"1/14/2017 11:45:00 AM","-0.157050744","Stn21","","",""
"1/14/2017 2:00:00 PM","-0.091191006","Stn21","155","0.0125","True Positive"
"1/14/2017 2:15:00 PM","-0.100218177","Stn21","","",""
"1/14/2017 3:15:00 PM","-0.007233376","Stn21","156","0.0166666666666667","True Positive"
"1/14/2017 3:45:00 PM","-0.179276772","Stn21","","",""
"1/15/2017 4:00:00 PM","-0.100882312","Stn21","157","0.0375","True Positive"
"1/15/2017 4:15:00 PM","-0.239072786","Stn21","","",""
"1/15/2017 4:30:00 PM","-0.003719262","Stn21","","",""
"1/15/2017 4:45:00 PM","-0.237073127","Stn21","","",""
"1/16/2017 7:45:00 AM","-0.00062727","Stn21","158","0.0375","True Positive"
"1/16/2017 8:00:00 AM","-0.053574983","Stn21","","",""
"1/16/2017 8:15:00 AM","-0.167720711","Stn21","","",""
"1/16/2017 8:30:00 AM","-0.38552342","Stn21","","",""
"1/16/2017 9:15:00 AM","-0.097323667","Stn21","159","0.025","True Positive"
"1/16/2017 9:30:00 AM","-0.333200918","Stn21","","",""
"1/16/2017 9:45:00 AM","-0.131872026","Stn21","","",""
"1/16/2017 2:00:00 PM","-0.198433368","Stn14","160","0","True Positive"
"1/16/2017 2:00:00 PM","-0.254279453","Stn15","","",""
"1/16/2017 2:00:00 PM","-0.760404807","Stn16","","",""
"1/16/2017 2:00:00 PM","-0.247032359","Stn21","","",""
"1/16/2017 5:15:00 PM","-0.058553359","Stn21","161","0.025","True Positive"
"1/16/2017 5:30:00 PM","-0.147363284","Stn21","","",""
"1/16/2017 5:45:00 PM","-0.001112391","Stn21","","",""
"1/16/2017 6:30:00 PM","-0.239034714","Stn21","162","0.0125","True Positive"
"1/16/2017 6:45:00 PM","-0.226240618","Stn21","","",""
"1/18/2017 11:00:00 AM","-0.21828081","Stn21","163","0.0125","True Positive"
"1/18/2017 11:15:00 AM","-0.178809303","Stn21","","",""
"1/18/2017 5:00:00 PM","-0.413858914","Stn29","164","0.486875","True Positive"
"1/18/2017 5:00:00 PM","-0.035579837","Stn30","","",""
"1/18/2017 5:15:00 PM","-0.905433758","Stn20","","",""
"1/18/2017 5:15:00 PM","-3.303855906","Stn29","","",""
"1/18/2017 5:15:00 PM","-1.230356049","Stn30","","",""
"1/18/2017 5:30:00 PM","-0.451946017","Stn20","","",""
"1/18/2017 5:30:00 PM","-3.172561772","Stn29","","",""
"1/18/2017 5:30:00 PM","-0.004409454","Stn30","","",""
"1/18/2017 5:45:00 PM","-0.134211079","Stn20","","",""
"1/18/2017 5:45:00 PM","-3.165414697","Stn29","","",""
"1/18/2017 6:00:00 PM","-0.503878015","Stn20","","",""
"1/18/2017 6:00:00 PM","-0.104027015","Stn21","","",""
"1/18/2017 6:00:00 PM","-3.504433758","Stn29","","",""
"1/18/2017 6:00:00 PM","-0.511526677","Stn30","","",""
"1/18/2017 6:15:00 PM","-2.904776429","Stn29","","",""
"1/18/2017 6:30:00 PM","-0.965840598","Stn20","","",""
"1/18/2017 6:30:00 PM","-0.179479538","Stn21","","",""
"1/18/2017 6:30:00 PM","-4.075107745","Stn29","","",""
"1/18/2017 6:30:00 PM","-1.143097075","Stn30","","",""
"1/18/2017 6:45:00 PM","-2.737993758","Stn29","","",""
"1/18/2017 7:00:00 PM","-1.689954827","Stn29","","",""
"1/18/2017 7:15:00 PM","-2.68704787","Stn29","","",""
"1/18/2017 7:30:00 PM","-2.275974924","Stn29","","",""
"1/18/2017 7:45:00 PM","-2.114437229","Stn29","","",""
